0.051961509058258255	5.653221464236226E-141	0.006374873837823982	1.4143022010426773E-24	2.154088925301461E-15	
0.29121233330952895	1.8284454757922088E-26	1.1752466010807379E-22	1.2704652749765174E-35	7.876957183512484E-32	
0.005167593832367148	1.204880108995958E-7	1.3567993873408098E-20	0.11833944102598383	1.053326343201711E-18	
0.028513750891985948	0.05986531274635628	3.5434055883384163E-22	4.0874258622783705E-87	2.353116083395107E-45	
0.015872199525897857	6.102413294963053E-102	1.2138395398319742E-7	0.018320216595004178	0.020977906122108026	
0.30488061200676103	5.30430543215094E-204	4.2856632402843306E-11	1.0859449082198582E-58	1.3487166281398128E-43	
0.5735926449690384	2.020990174047871E-23	1.7014568149114289E-103	1.2630632449310958E-78	9.52399138929092E-10	
0.010401968267159658	0.4339870025921295	5.797854958310022E-25	8.236331305103533E-46	0.006891219192095779	
0.657322647208982	6.655589976885404E-48	3.025886863621284E-44	4.193598573741996E-56	7.17907178370347E-52	
0.02988950613265341	0.09480614632866412	6.634588430667942E-57	7.78492051002377E-35	6.778244221507266E-39	
0.048045816205316595	7.665887665672647E-27	0.012215533887320185	1.7817001193252554E-98	2.5671697510518706E-10	
0.2703071823425667	9.743138669153348E-35	4.3357587060482695E-25	9.878527791223668E-22	1.1384127824145671E-76	
0.4969662903310291	1.630793132432594E-22	1.9764310773824078E-91	2.2391551045970697E-48	9.525404300038545E-73	
0.07014953497116984	1.839351255601634E-27	3.5046932060928414E-5	1.47484828852599E-27	1.0214630836169964E-159	
0.10976393982313909	2.538982212707604E-17	2.5385193969062056E-11	5.550539277494366E-28	2.1237356363564166E-17	
0.05651153835080707	8.457877300890523E-34	0.009284779061804199	1.1238034673879578E-78	1.655164907178039E-62	
0.06487469855611122	0.005381010788285677	1.192716669948657E-45	4.357684154170581E-51	2.0793737989027654E-20	
0.35838032176059076	6.085884551172117E-26	1.439340968857291E-22	1.8717272670536184E-72	1.5840498124626873E-63	
0.17681526607059764	9.396679579388631E-26	1.2088493755770002E-32	7.274949027514496E-13	3.7137047393399036E-23	
0.07693259987952916	1.996519095820877E-6	6.669420765426709E-177	2.9296678188554615E-13	0.013369753397051683	
0.1149007567466925	1.7789569437940752E-5	2.0484329961394477E-66	4.1110788405907785E-32	1.6436820403656792E-21	
0.10821453440775765	1.4235237434473436E-80	2.6782402480172856E-11	5.323590940384063E-11	1.1587571764927824E-53	
0.06623952595850838	7.951226918573546E-19	2.856296955100301E-4	3.998629036650788E-129	3.335329517281938E-37	
0.020434052848796465	4.416558175537448E-5	2.2980237112508485E-61	1.1838968252435379E-4	1.8836376153171447E-75	
0.019662141447834656	4.172470603784855E-5	2.1299199414701058E-5	5.364228768130691E-35	6.683019331695046E-89	
0.2480916373844079	6.389760085570702E-26	5.190733375900956E-30	7.42376704887746E-21	3.3396856899447646E-94	
0.05384754132524391	1.1128304846696194E-129	1.658525976557729E-23	0.004320263058386209	6.708643293659811E-41	
0.42838598771685216	6.914949683721766E-57	5.0042291873986144E-20	7.065685676980898E-50	1.1773893066792636E-44	
0.08106646112668502	2.1908385767551489E-35	3.457035972765785E-5	8.539767990156983E-28	1.0329753744340146E-38	
0.40143734969378636	3.7097612915702498E-19	1.306341993290606E-87	5.248378851877732E-38	8.356659920891872E-195	
0.13406006679639382	1.3184119467038052E-125	3.2327864735716364E-13	1.2042907912299253E-11	1.8111196719258948E-130	
0.25310757815156837	1.1297921914135862E-40	2.966833765610993E-16	1.634698144950956E-28	9.02973656445035E-21	
0.3673998217228329	4.11292215089168E-52	4.571822476788497E-73	4.2818442153194344E-15	3.7776779041401313E-5	
0.04013049926863134	3.745696839972137E-5	1.1195405592721017E-11	1.7681146297536038E-32	1.970439140751066E-59	
0.5651690431938738	5.839987622916074E-62	1.6937432622877565E-25	4.125158247707025E-75	5.983582331645042E-56	
0.31541979400696357	5.890683064366653E-118	7.711367461827362E-28	6.430637477014997E-17	9.722122472213202E-4	
0.23237180554932416	2.0078126029741558E-35	7.138268060265626E-31	6.175746439298984E-15	4.336395997891445E-49	
0.020345843200918243	0.3862805448737611	4.509299214500331E-82	3.4305306965083187E-94	0.09541829454043396	
0.05287783076051249	3.197033512454452E-42	5.237830884853758E-11	2.679794658169508E-6	3.053476154310366E-16	
0.16795655994828895	1.839043372333423E-67	3.921218493799207E-22	3.4470778443584157E-10	1.5484136715636885E-11	
0.3880229720189091	3.9643165754160916E-84	7.384434859298579E-37	9.44661107630342E-19	1.9433031537768372E-24	
0.09118674563393689	1.4996474389950522E-11	3.329185134604263E-45	2.402522073966426E-10	1.1415281913835078E-9	
0.2258850661452393	1.8484563438828782E-10	2.517744200597317E-40	1.3477191817250176E-51	3.03907107015E-311	
0.10171071997861703	5.0615059153371496E-74	2.1009991853636672E-23	9.47459616504408E-6	2.6671343282776195E-159	
0.03686688553744966	6.900198010378587E-16	1.0666334957438084E-8	3.711377508591933E-10	6.899803060926533E-18	
0.06063561449069229	1.1102551408533104E-137	0.00542341402820262	1.1861178375819305E-30	0.10317612460656413	
0.09721300755427636	5.247281257205516E-22	1.1232189869992357E-10	2.0966709040862475E-19	5.257889293942585E-12	
0.12071347994696038	8.17288483702979E-128	2.4940284618533314E-7	5.823600037881897E-20	4.900085303702319E-63	
0.024770211670066395	1.9749394507792336E-45	7.146397546072912E-8	5.167492162452349E-4	9.178693313991241E-33	
0.02129130921032218	3.7668652446360887E-31	0.0039549946886799445	6.741783571683425E-11	1.594476796085251E-142	
0.0563153757675237	6.932115260334022E-37	2.581372197348029E-4	7.235563282522366E-21	7.382115111817245E-74	
0.7161766986959929	1.9460366026482993E-32	6.2414951668179796E-99	9.59491620880806E-121	1.078071311332709E-102	
0.078974983339764	6.84424254501821E-8	8.96656779965206E-49	1.0396599597632802E-12	8.720657373852374E-23	
0.5698287283815322	2.0565966240026546E-24	1.4515639471299943E-66	1.5537054166837435E-91	2.4712446753933566E-100	
0.001872401959278975	0.0012224779592283326	0.1027581309128832	3.970662835575191E-14	5.855725576218899E-65	
0.21063156328142257	1.3424127764240367E-23	1.971697492101845E-21	1.5692239620254295E-24	3.004322895963124E-40	
0.10644697286184031	2.9756834656883818E-90	0.0011624861931883704	3.7830598597684654E-139	0.05906602763947979	
0.04185374662125875	3.6252887853262206E-25	1.8511121785280886E-13	1.6706236044308664E-5	6.690472153885773E-14	
0.25882462318432686	3.347850492950843E-9	8.978436782477084E-111	1.5071146349100936E-62	1.1887092537922837E-11	
0.4347170949574772	2.639385839779334E-41	5.799363730510522E-20	2.821416195782022E-107	1.7164013614632555E-90	
0.12942463896282774	4.624112239324303E-12	3.391362276011515E-34	2.6791232763950948E-17	4.315887904297012E-22	
0.3735992177345616	1.2161309402140993E-35	4.430525776196022E-68	6.063064493038393E-19	4.2701471678406645E-57	
0.1620322826565853	2.349762409236422E-12	4.499923524539107E-35	1.7405599258961806E-22	2.7837608173972567E-77	
0.5062294539808344	2.0699418381778593E-61	1.003794753951031E-42	3.459214015951551E-27	1.412533175807288E-143	
0.5396332303428142	7.369161414401133E-33	1.6816198566237515E-176	6.205482186515264E-33	5.5216899911841535E-95	
0.6197333915383221	1.5877676618236518E-122	1.8212807690940303E-25	6.102055592406331E-93	1.336733956062049E-5	
0.13792041162740812	4.6532446864540085E-17	2.4948552321135732E-23	2.402693728784374E-17	1.8279489356804715E-14	
0.17682617145214066	8.135779805367297E-8	1.3915669713325652E-81	5.128997641524874E-35	2.997481128188742E-42	
0.030549524386841036	4.471745250046124E-51	3.119709374097578E-45	0.11190383549629002	4.194293670804099E-53	
0.17463621945451502	8.180464282896762E-115	1.310494116738964E-6	1.0686284319621472E-47	2.2212697062722194E-159	
5.994065062753159E-4	0.5335648387826705	0.10058683796588501	2.6496937120437485E-51	4.761684075659868E-19	
0.16333740601290272	6.8559681637635005E-62	1.604219008794394E-79	6.582366391470891E-6	3.2357086738544006E-83	
0.1315969322202671	7.497976120016681E-128	1.1119144192628897E-163	2.332780218062007E-4	2.0533878296024258E-26	
0.5270544443969812	1.26441758392136E-73	7.29530647444652E-100	4.857044730995302E-21	1.148619643778472E-22	
0.1454441290419203	6.566356043845197E-71	5.2475550366938423E-14	9.720901909941976E-13	0.018203098069557676	
0.5217945371116783	1.7295826633403684E-38	4.65901485682937E-44	1.1414535133062967E-37	2.3709633733977157E-42	
0.1437928483823935	2.4554623200639424E-68	2.2078638662402906E-14	2.424436779524737E-12	6.033800275850996E-43	
0.40330233201375476	5.06033451549052E-78	1.0947861783879081E-55	2.238230952315033E-16	1.3703161578476356E-25	
0.11117954940969019	1.1233157611649186E-32	1.5459181868242126E-6	1.4399778679775413E-34	7.92096576145354E-13	
0.11583776296693855	7.470546541646712E-7	5.159042235854168E-150	1.3331847673567327E-20	1.146819000181222E-113	
0.1728865061471113	2.2578650102722592E-67	3.8222421487001373E-32	3.148198657375324E-8	7.490835835066683E-21	
0.45675314234271375	1.003504405970287E-83	3.2703517456908495E-30	8.351702318598948E-28	2.030257667151449E-62	
0.2216503006331467	1.246236579463081E-22	9.488012521308155E-36	7.877499042107722E-18	3.0212915400832187E-27	
0.26507377050515163	6.272930462200055E-14	1.2849622942230993E-43	1.6004668255822646E-37	1.2662938270069359E-92	
4.4857927297004485E-4	2.151245177336652E-59	0.9971431254883967	1.9948260304162602E-25	5.509469069129276E-4	
0.27925031452768967	7.285944256766403E-16	1.2152537109842225E-45	1.766322754355225E-32	1.2687939342274088E-153	
0.20753503674031154	9.904583104106931E-10	2.9313433473587495E-56	1.2992389778546191E-36	4.848239016100034E-5	
0.0018104656844228544	0.8475216830789348	1.4357488627816639E-8	1.4101646079720125E-223	2.926073989337944E-8	
0.21705348098832702	2.91339908811611E-49	4.460573041943378E-9	1.889401127627691E-54	2.1735199422867003E-11	
0.8967063916519175	1.4955982325912584E-63	4.397459376347693E-76	2.0806337533756816E-151	1.7463761517499707E-6	
0.4112062674244909	3.4533207339630984E-112	2.6533110464408728E-18	5.290928833541002E-42	1.4660891098627283E-81	
0.33201845398667446	7.813233357379877E-87	4.142371838135317E-30	1.9153866629151792E-17	2.225447651820985E-26	
0.12346058539289644	1.8988812900612388E-10	2.191747605088818E-14	1.7005926672559798E-66	2.8875903552393974E-5	
0.068664274940731	8.399225529560104E-92	4.3471295856744454E-13	6.53500987153434E-6	1.2572890056441795E-115	
0.06907683027579495	3.359559186793066E-53	7.548443561755663E-24	3.2523594261689155E-4	1.1839542105025117E-35	
